sName,sGender,sClass,bClass,sOccupaton,sLocale,sActive,sID,sOMID,svName,svEthnicity,svEthID,svEthOMID,svGender,svAge,svActive,svID,svOMID,bName,bGender,bClass,bOccupation,bLocale,bActive,bID,bOMID,pL,pD,pF,pS,actTitle,actDate,aYear,actPlace,actAuthor (aa),aaID,aaOMID,rights,actID,actOMID
Gregorio de Franchi,male,mercantes,mercantes,,,1465–1490,deecfc93-0e85-443e-8092-78bf9d4e52c4,27135,Caterina,Mingrelian,ae0730fa-f010-46b4-b941-3d87217205e22,31554,female,28,1462–1490,fc316cdb-b760-483a-98cf-04c440c15f8b,34985,Girolamo Palmario,male,mercantes,,,1465–1490,1a100bc3-4ce5-4f53-bde0-2d595abcd021,30547,200,,,,"Tommaso Duracino, filza 28, series I, nr. 95",1490,1490,Genoa,Tommaso Duracino,0a68871e-78fd-4b75-9b96-fb63ad54979c,23448,Archivio di stato di Genova,2f8561ac-2095-444a-a3e6-7e4d8cecc02b,
Bartolomeo Doria,male,nobiles,artefices,,,1465–1490,66a835c6-4349-4ebd-816e-2deca320f13f ,23349,Margherita,Bosnian,2131e175-08ff-4be0-bc8b-5c403d279c8e,31536,female,25,1465–1490,45c8e400-5d17-497c-8ab9-bdf897f992de,35446,Giacomo Cafferoto,male,artefices,,,1465–1490,a21469e1-4344-4f15-85cc-08be0ab6638c,30369,235,,,,"Lorenzo Costa, filza 14, nr. 134",1490,1490,Genoa,Lorenzo Costa,114bb456-e4db-42db-a1d0-8e66f53996b4,23313,Archivio di stato di Genova,a668b5b3-0d20-43c4-8201-cf2aa400977b,
Giovanni Sopranis,male,mercantes,nobiles,,,1465–1490,17db3ae3-369d-4654-a661-e5bdf23657fe,27098,Margherita,Circassian,4c3f093d-c427-4334-a5be-9d2985e0bb164,31361,female,18,1472–1490,3c0d7e6b-98f9-4abb-96f3-6d75b2182a38,35504,Filippo Spinola,male,nobiles,,,1465–1490,d8ba37a9-b7b9-41cf-9050-522de5b5a627,25661,300,,,,"Girolamo Loggia, filza 3, series II, nr. 293",1490,1490,Genoa,Girolamo Loggia,d8b76ffe-3253-48d9-9328-bfa6d0e6c719,23867,Archivio di stato di Genova,7bf0e24b-dd62-4c56-90cf-9c022af1f0ef,
Giovanni de Passano,male,nobiles,artefices,,,1466–1491,730266de-1296-430a-abfd-c81fef0df26a,27035,Caterina,Moorish,04348640-60da-4bab-811c-6f34b0aef7a28,31559,female,12,1479–1491,eafd0aa7-9f13-4e56-bf99-377019e8ddc2,34969,Agostino de Ronco,male,artefices,,Ronco Scrivia,1466–1491,95b0816f-0e55-41e6-b1c2-e4e9ea995fe1,29926,125,,,,"Cristoforo Rollero, filza 2, item dated 1491-05-04",1491-05-04,1491,Genoa,Cristoforo Rollero,5979e254-0559-445e-8d28-acd207c47908,25523,Archivio di stato di Genova,67d68283-aff9-46d5-9444-3407f2baf8a7,
Giovanni Lodisio Fieschi,male,nobiles,nobiles,,,1466–1491,fa175bf7-d224-4041-a15d-19279c9f7618,27076,Caterina,Turkish,cf223ecb-f243-491c-836e-823d5db2129c,31560,female,16,1475–1491,f191cf29-f17c-44c8-8057-bbbb0a34c60f,34978,Paolo Gentile,male,nobiles,phisicus,,1466–1491,7da17286-19da-43fe-ad80-89b7ea8419e9,30793,,,,,"Cosimo de Abbati, filza 1, item dated 1491-10-27",1491-10-27,1491,Genoa,Cosimo de Abbati,3ec5ce17-8fcb-44f9-84fb-fe114c1904b7,23052,Archivio di stato di Genova,bc9f5e4c-0e3c-4b31-848b-c3730124554f,
Bernardo de Franciscis,male,mercantes,artefices,,,1466–1491,717d71dc-5b35-406a-8fc6-75699b697355,26740,Caterina,Turkish,cf223ecb-f243-491c-836e-823d5db2129c,31560,female,25,1466–1491,483667b6-06cd-49b1-b918-772f13655cc8,34937,Stefano Spada,male,artefices,,,1466–1491,1b6e59d7-a6eb-480b-a152-7f107138e769,27456,200,,,,"Tommaso Duracino, filza 28, series II, nr. 44",1491,1491,Genoa,Tommaso Duracino,0a68871e-78fd-4b75-9b96-fb63ad54979c,23448,Archivio di stato di Genova,4cb3d09c-4fec-42f5-8355-b9e37ba812af,
Luchina de Spigno,female,mercantes,nobiles,,,1467–1492,28fe4ad8-acb2-4a8b-9c93-1a5f39042798,27218,Caterina,Moorish,04348640-60da-4bab-811c-6f34b0aef7a80,31559,female,22,1470–1492,eeac7b81-adcd-4628-b449-e1774a044447,35001,Marietta Spinola,female,nobiles,,,1467–1492,a50fcf92-317c-4b51-bd63-0c94f032e3d9,27715,100,,,,"Nicolò Raggi, filza 21, nr. 3",1492,1492,Genoa,Nicolò Raggi,36f8b974-03c1-4387-a286-cc847b0b1f36,25500,Archivio di stato di Genova,301e0431-7779-4536-bafe-6250e2a0105b,36694
Caterina de Benigassio,female,mercantes,artefices,,,1467–1492,ae755011-6f42-446f-b1fb-59e434d7acca,26779,Caterina,Circassian,4c3f093d-c427-4334-a5be-9d2985e0bb206,31361,female,35,1457–1492,a378cc50-198c-4ce8-aa8f-9ab990b4c4b9,34943,Bertono de Mezario,male,artefices,,,1467–1492,5b57e9b3-9e02-422b-8da3-e8f03a5ccbba,30183,93.75,,,93 l. 15 s.,"Nicolò Raggi, filza 21, nr. 628",1492,1492,Genoa,Nicolò Raggi,36f8b974-03c1-4387-a286-cc847b0b1f36,25500,Archivio di stato di Genova,5a1e5864-ee7a-4048-9fa5-658b3881c500,
Pometa Celesta,female,nobiles,artefices,,,1467–1492,2d302bc0-79ed-4cf7-b782-63ed2aa42248,27407,Caterina,Abkhazan,2869f03d-235c-4513-981e-534da984124c,31268,female,30,1462–1492,b029af11-efd8-4826-bb3f-47cee770f055,35027,Giovanni Bassignana,male,artefices,seatarius,,1467–1492,8503910a-4369-4de5-977a-de5f1841b84e,30437,200,,,,"Antonio Pastorino, filza 6, nr. 478",1492,1492,Genoa,Antonio Pastorino,fe84bd47-7930-4be4-9dcb-b43d9f10df69,25450,Archivio di stato di Genova,a7b2a18d-fe70-4de1-ac53-a64f318a7c28,
Francesco Spinola,male,nobiles,nobiles,,,1467–1492,8a63a773-26a4-4d75-b694-ba11f175ef13,25668,Margherita,Moorish,04348640-60da-4bab-811c-6f34b0aef7a84,31559,female,11,1481–1492,a62b87ff-7ffc-45e5-b506-7445c87300fe,35483,Paolo Lomellini,male,nobiles,,,1467–1492,ff70b892-918c-4889-a815-b87895e89dfe,24962,63,,,,"Nicolò Raggi, filza 21, nr. 533",1492,1492,Genoa,Nicolò Raggi,36f8b974-03c1-4387-a286-cc847b0b1f36,25500,Archivio di stato di Genova,b882183a-cc0e-495b-bc6a-20899f226d6a,
Niccolò Piccamiglio,male,nobiles,nobiles,,,1467–1492,c40c1faf-28ac-461d-9c7e-63b670896e46,27303,Aspertino,Moorish,04348640-60da-4bab-811c-6f34b0aef7a19,31559,male,15,1477–1492,d07aec1c-d364-4e1e-b77e-65fa2131675a,34878,Giovanni Lomellini,male,nobiles,,,1467–1492,957ccd19-8136-41a8-9da6-2893e715ee22,24531,65,,,65 di «paghe» of San Giorgio,"Antonio Pastorino, filza 6, nr. 322",1492,1492,Genoa,Antonio Pastorino,fe84bd47-7930-4be4-9dcb-b43d9f10df69,25450,Archivio di stato di Genova,1d2a84c8-0551-4161-882e-70989c8c5c4b,
Francesco Spinola,male,nobiles,nobiles,,,1467–1492,8a63a773-26a4-4d75-b694-ba11f175ef13,25668,Lucia,Moorish,04348640-60da-4bab-811c-6f34b0aef7a4,31559,female,8,1484–1492,ca454645-c64b-4434-a374-09bb9f427fe7,35275,Agostino Cattaneo,male,nobiles,,,1467–1492,83602aea-cd8b-40fc-9fbf-7f51b4f54dc0,29921,70,,,,"Antonio Pastorino, filza 6, nr. 173",1492,1492,Genoa,Antonio Pastorino,fe84bd47-7930-4be4-9dcb-b43d9f10df69,25450,Archivio di stato di Genova,baeb663f-baf7-4bf9-88ec-6c33cf2962b8,
Gaspare Botto,male,artefices,nobiles,,,1467–1492,51b2c61a-f223-4569-9773-d4c0999c0d52,26940,Caterina,Bosnian,2131e175-08ff-4be0-bc8b-5c403d279c8e,31536,female,27,1465–1492,31046efe-6ad2-4e2c-b538-2109c4a64aa2,34957,Bartolomeo Lercari,male,nobiles,,,1467–1492,ee0eddde-7280-4ddd-895d-c41088d3c43e,30076,190,,,,"Nicolò Raggi, filza 21, nr. 603",1492,1492,Genoa,Nicolò Raggi,36f8b974-03c1-4387-a286-cc847b0b1f36,25500,Archivio di stato di Genova,97a7c93c-1aa5-4513-b719-841277e5acd5,
Giacomo Mainero,male,mercantes,artefices,,,1467–1492,2af9eb7d-c32a-4508-a6e7-5e358c6f51fc,26978,Lucia,Bosnian,2131e175-08ff-4be0-bc8b-5c403d279c8e,31536,female,17,1475–1492,962f2c14-f0ec-462f-b6c1-850fb9159dc7,35282,Bernardo Cazella,male,artefices,lanerius,,1467–1492,dce8fbd5-9fcc-4dc2-879b-5559f0ee5c66,30164,250,,,,"Giacomo Sclavina, filza 1, nr. 911",1492,1492,Genoa,Giacomo Sclavina,74fc3147-fded-418e-ad94-f61adab1b27e,31236,Archivio di stato di Genova,69c34b2a-0ee0-446a-8959-52ea06b33b66,
Oliviero Giustiniani,male,mercantes,nobiles,,,1467–1492,c9176a03-aa4c-4695-a5ee-24d57d8b3e94,27323,Caterina,Bosnian,2131e175-08ff-4be0-bc8b-5c403d279c8e,31536,female,30,1462–1492,7dcccf60-a78e-422d-8aca-37a510920e4c,35011,Bianchetta de Marini,male,nobiles,,,1467–1492,7a499fed-51a1-4dcb-878e-2e3e609770b6,30186,250,,,,"Antonio Pastorino, filza 6, nr. 502",1492,1492,Genoa,Antonio Pastorino,fe84bd47-7930-4be4-9dcb-b43d9f10df69,25450,Archivio di stato di Genova,dd2bb094-ce99-42bd-ae32-d9d2e0bb0231,
Francesco Navono,male,artefices,artefices,,,1467–1492,74161e02-c50a-4aeb-9997-173010172a42,26919,Elena,Bosnian,2131e175-08ff-4be0-bc8b-5c403d279c8e,31536,female,20,1472–1492,a900af94-a681-4247-bdca-e573ea4f8cf8,35107,Pellegro de Salvo,male,artefices,seatarius,,1467–1492,04987090-c3b4-41c6-a76c-213d82b237a8,30807,270,,,,"Antonio Pastorino, filza 6, nr. 572",1492,1492,Genoa,Antonio Pastorino,fe84bd47-7930-4be4-9dcb-b43d9f10df69,25450,Archivio di stato di Genova,9458a9b8-fe58-4169-ace0-f0d49d0e3f97,
Bernardo de Viale,male,artefices,artefices,,,1467–1492,eb0abb62-9c38-4eee-8ff3-314c4168ae7b,26742,Maria,Bulgarian,d3b57a91-3e55-4d34-89b7-5db6e259c5cb,31541,female,12,1480–1492,e819d07b-7e74-4902-87b8-cd213586089b,35593,Gregorio Calsono,male,artefices,seatarius,,1467–1492,8388b54d-448f-4b21-8709-ede09a866b93,30570,,,,,"Nicolò Raggi, filza 21, nr. 275",1492,1492,Genoa,Nicolò Raggi,36f8b974-03c1-4387-a286-cc847b0b1f36,25500,Archivio di stato di Genova,e47713b9-d371-461c-9812-5c24e11680ef,36692
Bernardo de Viale,male,artefices,artefices,,,1467–1492,eb0abb62-9c38-4eee-8ff3-314c4168ae7b,26742,Maria,Bulgarian,d3b57a91-3e55-4d34-89b7-5db6e259c5cb,31541,female,12,1480–1492,7c5315c3-b991-457c-9b9f-d00e339f6b32,35594,Pietro Calsono,male,artefices,seatarius,,1467–1492,ad528de0-b43e-43e9-9195-6e92bcbb45ac,30824,,,,,"Nicolò Raggi, filza 21, nr. 275",1492,1492,Genoa,Nicolò Raggi,36f8b974-03c1-4387-a286-cc847b0b1f36,25500,Archivio di stato di Genova,e47713b9-d371-461c-9812-5c24e11680ef,36692
Cristoforo de Davania,male,artefices,mercantes,,Davagna,1468–1493,df78af7c-1c71-4716-aa48-4fc0a439c193,26820,Caterina,Albanian,eff5f423-f260-4a5e-8a8b-42cdfc3b5f84,31272,female,,–1493,94b3c438-c60a-4057-8eac-18c1f4cf10b9,34946,Lucia Degia,female,mercantes,,,1468–1493,1a21beb8-7d8e-45fb-88b0-701e3198d8b6,30663,200,,,,"Oberto Foglietta, filza 37, nr. 161 *",1493-08-02,1493,Genoa,Oberto Foglietta,81f48433-23d8-400f-af76-6c8483a8b922,23507,Archivio di stato di Genova,8ff32aa7-2e99-4d00-8e71-35c22f8affa5,36719
Cristoforo de Davania,male,artefices,mercantes,,Davagna,1468–1493,df78af7c-1c71-4716-aa48-4fc0a439c193,26820,Caterina,Albanian,eff5f423-f260-4a5e-8a8b-42cdfc3b5f84,31272,female,,–1493,11b951a6-45f8-4dfa-90de-365d31911ef5,34945,Gherardo Degia,male,mercantes,,,1468–1493,d3dbd699-f176-4470-99f7-3a0a0ad2fdd2,30364,200,,,,"Oberto Foglietta, filza 37, nr. 161 *",1493-08-02,1493,Genoa,Oberto Foglietta,81f48433-23d8-400f-af76-6c8483a8b922,23507,Archivio di stato di Genova,8ff32aa7-2e99-4d00-8e71-35c22f8affa5,36719
Pietro Truco,male,mercantes,artefices,,,1468–1493,e8635e54-77f8-47b8-9b83-d7b3bc97666f,27405,Antonia,Moorish,04348640-60da-4bab-811c-6f34b0aef7a10,31559,female,13,1480–1493,0c6e240f-b60e-461f-b7a3-1352a4e1560e,34870,Battista Ducano,male,artefices,calzolarius,,1468–1493,ccd8d1b8-b17f-495c-8de8-5fc3f1a68e5b,30123,87,,,,"Antonio Pastorino, filza 7, nr. 306",1493,1493,Genoa,Antonio Pastorino,fe84bd47-7930-4be4-9dcb-b43d9f10df69,25450,Archivio di stato di Genova,fddd2658-1ad9-4ed9-9579-c13d57ebb50c,
Anfreone Usodimare,male,nobiles,nobiles,,,1469–1494,5d812e14-d817-4f57-bad9-81e3b2b4bd45,26523,Caterina,Circassian,4c3f093d-c427-4334-a5be-9d2985e0bb115,31361,female,30,1460–1497,86e7f80e-5d2e-4b03-b650-d317efb3e086,34942,Cristoforo Spinola,male,nobiles,,,1469–1494,747c3d58-0552-4ec7-8d25-6e83a3c07393,25649,200,,,,"Antonio Pastorino, filza 8, nr. 256",1494,1494,Genoa,Antonio Pastorino,fe84bd47-7930-4be4-9dcb-b43d9f10df69,25450,Archivio di stato di Genova,7e970c18-6c66-4fa1-8714-f956602a1e69,
Girolamo de Fornari,male,mercantes,artefices,,,1469–1494,3297cf99-d8ef-47ab-8035-345986c037e2,27108,Margherita,Bosnian,2131e175-08ff-4be0-bc8b-5c403d279c8e,31536,female,20,1474–1494,c6c54a7b-817c-4652-96eb-0ab695adde69,35506,Stefano Frevante,male,artefices,,,1469–1494,6ba81752-dab8-4ade-9cc6-624747b27ab5,30924,335,,,"335 of ""paghe""","Tommaso Duracino, filza 29, series II, nr. 81",1494,1494,Genoa,Tommaso Duracino,0a68871e-78fd-4b75-9b96-fb63ad54979c,23448,Archivio di stato di Genova,a8d0c359-a983-4eef-b151-ab05271064ea,
Peretta Doria,female,nobiles,artefices,,,1470–1495,8f8e27f3-630a-43fd-a890-64a2668a3d88,27378,Maria,Bosnian,2131e175-08ff-4be0-bc8b-5c403d279c8e,31536,female,,–1495,9dcced3d-2efb-4574-8580-56986368534e,35653,Rolando de Ferrari,male,artefices,notarius,,1470–1495,849a0a44-d85c-443b-9e52-41bc5e725ac4,30892,225,,,,"Tommaso Duracino, filza 30, nr. 210 (formerly nr. 410)",1495-12-01,1495,Genoa,Tommaso Duracino,0a68871e-78fd-4b75-9b96-fb63ad54979c,23448,Archivio di stato di Genova,14e9900d-5697-46c8-b8bc-55c1cc6a8735,
Marchione Fornari,male,mercantes,mercantes,,,1470–1495,e9b296a7-4186-4abd-b51d-39b898888d3c,27231,Margherita,Circassian,4c3f093d-c427-4334-a5be-9d2985e0bb261,31361,female,50,1445–1495,414e4736-d0d5-42d8-a037-6d6815c667f5,35520,Tomasina Cicero,female,mercantes,,,1470–1495,fa4c8110-686d-4c04-922e-87d3f11a3eb5,30946,80,,,,"Tommaso Duracino, filza 30, nr. 179 (formerly nr. 381)",1495,1495,Genoa,Tommaso Duracino,0a68871e-78fd-4b75-9b96-fb63ad54979c,23448,Archivio di stato di Genova,e6e991e1-5198-46dc-bbdb-c7e5b62d6f3f,36911
Antonio Spinola,male,nobiles,nobiles,,,1470–1495,ed85198f-a5be-4740-8a73-56e8e0eb774b,26613,Maddalena,Jewish,818c9d6f-fe39-41e0-a4b5-b23b89fa55dc,31282,female,14,1481–1495,3cfd8618-5a2a-4b41-8a36-8cf91799538b,35343,Stefano Gentile,male,nobiles,,,1470–1495,c16e128d-5f01-4803-9b2f-b9ed306aec85,23586,30,,,,"Nicolò Raggi, filza 22, nr. 206",1495,1495,Genoa,Nicolò Raggi,36f8b974-03c1-4387-a286-cc847b0b1f36,25500,Archivio di stato di Genova,79824ed6-54b0-46ca-a64e-a146f532a42b,
Giacomo de Plebe,male,artefices,mercantes,,,1470–1495,e56d7333-66b3-471c-bfd8-e7807ceebcde,26965,Giorgio,Moorish,04348640-60da-4bab-811c-6f34b0aef7a82,31559,male,16,1479–1495,e9733697-60ee-4f16-a3e2-4332960f6486,35167,Niccolò Carmandino,male,mercantes,,,1470–1495,79f98ee9-cbe4-48fe-881d-7547aa1d2087,30740,70,,,,"Nicolò Raggi, filza 22, nr. 396",1495,1495,Genoa,Nicolò Raggi,36f8b974-03c1-4387-a286-cc847b0b1f36,25500,Archivio di stato di Genova,b218d1de-c739-4420-9fc9-aeaffc8d135b,
Girolamo Doria,male,nobiles,mercantes,,,1470–1495,a9e2cf39-b107-4aa0-9471-7099824c72e5,23393,Cateroma,Moorish,04348640-60da-4bab-811c-6f34b0aef7a21,31559,female,14,1481–1495,a2ab64fb-a456-4896-a038-4b40b4deacff,35053,Pellegro Rebuffo,male,mercantes,,,1470–1495,55b7df43-b1ca-4f8f-8619-5dfc74bd9151,27377,158,,,,"Antonio Pastorino, filza 10, nr. 370",1495,1495,Genoa,Antonio Pastorino,fe84bd47-7930-4be4-9dcb-b43d9f10df69,25450,Archivio di stato di Genova,075be8d8-4cd0-458c-a073-b6e812bb4d03,
Cristoforo de Canevali,male,artefices,artefices,textor siricorum,,1470–1495,082b08b0-f38e-4f96-a505-6aed154c9dd7,26819,Maddalena,Bosnian,2131e175-08ff-4be0-bc8b-5c403d279c8e,31536,female,23,1472–1495,e3881856-9c52-435d-92fb-f2cb71f0f48b,35357,Francesco de Topari,male,artefices,draperius,,1470–1495,2d578a41-db24-46da-9b73-51ba13707594,30296,200,,,,"Nicolò Raggi, filza 22, nr. 522",1495,1495,Genoa,Nicolò Raggi,36f8b974-03c1-4387-a286-cc847b0b1f36,25500,Archivio di stato di Genova,55ab15b4-0c9a-4a96-882a-f11c78e53c8b,
Battista Grimaldi,male,nobiles,mercantes,,,1470–1495,2eaa463a-630a-445a-9c8f-461df411c2a4,26696,an unnamed Moorish woman,Moorish,04348640-60da-4bab-811c-6f34b0aef7a26,31559,female,25,1470–1495,10352d35-ed76-4a85-a454-3ed7fe12a405,35839,Domenico de Castiliono,male,mercantes,,Castiglione Chiavarese,1470–1495,4aba9e5a-aa45-4b19-a7e1-eb93c7e222dd,30251,200,,,,"Cipriano Foglietta, filza 2, series I, nr. 292",1495,1495,Genoa,Cipriano Foglietta,6ebf5d66-ca62-4f6a-87f6-b649ad204b8a,23505,Archivio di stato di Genova,bac29961-8368-4224-bd8b-050a5c990a31,
Bartolomeo Roiseco,male,mercantes,artefices,,,1470–1495,226c0dae-e67c-4b2b-986f-8352a1034422,26659,Margherita,Jewish,818c9d6f-fe39-41e0-a4b5-b23b89fa55dc,31282,female,15,1480–1495,c0cbff21-79eb-45dc-966c-10c32b7b2d06,35447,Pellegro de Poliasca,male,artefices,iocalista,Pogliasca,1470–1495,db05def3-69ca-48dc-b703-69a3b5677da2,27367,,,,,"Antonio Pastorino, filza 10, nr. 368",1495,1495,Genoa,Antonio Pastorino,fe84bd47-7930-4be4-9dcb-b43d9f10df69,25450,Archivio di stato di Genova,8ce1a088-78ce-4de5-adfc-0c307f4a3fd0,
Gabriele de Otone,male,artefices,nobiles,seaterius,,1471–1496,e3782edf-8eec-4f1c-8469-6850a8850875,26929,Caterina,Canaries,13ff152a-e74e-44c6-a7e7-c00eb6d60f7b,31544,female,16,1480–1496,753e0482-f53a-474c-92a5-e4c03ee7b302,34956,Spinetta de Pastino,female,nobiles,,,1471–1496,3fb158b5-3593-4a31-838d-e3899eda3186,30915,170,,,,"Antonio Pastorino, filza 11, nr. 138",1496,1496,Genoa,Antonio Pastorino,fe84bd47-7930-4be4-9dcb-b43d9f10df69,25450,Archivio di stato di Genova,161a0541-654e-43f0-8f2c-8cf0a5e5d54a,
Bianca di Negro,female,nobiles,nobiles,,,1471–1496,b6423fd6-9c16-47c3-81e7-acd478b11ad5,26749,Caterina,Bosnian,2131e175-08ff-4be0-bc8b-5c403d279c8e,31536,female,25,1471–1496,a0fc9771-03d7-4088-830a-56f6c480eb17,34940,Domenico Gentile Ricci,male,nobiles,,,1471–1496,e809abfa-e980-407c-9b9d-b4fbdc39b505,30261,190,,,,"Lorenzo Costa, filza 17, nr. 181",1496,1496,Genoa,Lorenzo Costa,114bb456-e4db-42db-a1d0-8e66f53996b4,23313,Archivio di stato di Genova,e5ad506d-c50e-435a-b29e-656f5f5f55a7,
Simone Ricci,male,artefices,artefices,confector,,1471–1496,385061d6-af7a-42d1-8a68-d81430029a35,27446,an unnamed Canarian girl,Canaries,13ff152a-e74e-44c6-a7e7-c00eb6d60f7b,31544,female,11,1485–1496,7aae7db6-91d4-435f-8216-6c2167b60968,35886,Stefano Brevei,male,artefices,notarius,,1471–1496,5a23706e-a7ff-4394-86a2-a9764a9e4d5b,27454,123,,,,"Nicolò Raggi, filza 23, nr. 793",1496,1496,Genoa,Nicolò Raggi,36f8b974-03c1-4387-a286-cc847b0b1f36,25500,Archivio di stato di Genova,82e4c2f7-ebec-4a2e-bc12-111438030bce,
Tommaso de Passano,male,nobiles,artefices,,,1471–1496,1857b373-6852-40f6-8f73-48222bc49bbe,27484,Margherita,Moorish,04348640-60da-4bab-811c-6f34b0aef7a74,31559,female,25,1471–1496,ed87c500-fe19-49b8-91f9-e717c4beb36a,35549,Giacomo Gatto,male,artefices,,,1471–1496,0a0bd897-7dc9-439a-94a1-12b08fed2d2c,30390,123,,,,"Nicolò Raggi, filza 23, nr. 816",1496,1496,Genoa,Nicolò Raggi,36f8b974-03c1-4387-a286-cc847b0b1f36,25500,Archivio di stato di Genova,7e69d81e-e402-4e2f-9fed-1cac34232e37,
Lazzaro de Canali,male,artefices,artefices,,,1471–1496,f62f42e2-27bb-4cce-a884-9909a63edab4,27169,Margherita,Canaries,13ff152a-e74e-44c6-a7e7-c00eb6d60f7b,31544,female,22,1474–1496,a12e3633-4573-460b-aa1a-a739df77623c,35513,Girolamo de Bardis,male,artefices,lanerius,,1471–1496,46bf8e34-e1f7-4cb9-a84f-642ea33fc070,30538,130,,,,"Lorenzo Costa, filza 17, nr. 98",1496,1496,Genoa,Lorenzo Costa,114bb456-e4db-42db-a1d0-8e66f53996b4,23313,Archivio di stato di Genova,2ff8f903-4fd2-42b5-9f94-1938931f6d54,
Marco Mainerio,male,mercantes,artefices,,,1471–1496,eec08861-a111-4ce7-9b09-4c7e659b428d,27241,Isabella,Moorish,04348640-60da-4bab-811c-6f34b0aef7a23,31559,female,24,1472–1496,4175d8d4-e65a-45cc-9b32-fd3ca651f6fd,35212,Taddeo de Poliascha,male,artefices,,Pogliasca,1471–1496,5d24f2ba-d4f0-4885-a665-7185425fa8fa,27460,140,,,,"Antonio Pastorino, filza 11, nr. 226",1496,1496,Genoa,Antonio Pastorino,fe84bd47-7930-4be4-9dcb-b43d9f10df69,25450,Archivio di stato di Genova,48600c18-ed5b-41fe-aa5d-caa9ea24ebd8,
Niccolò Spinola,male,nobiles,artefices,,,1471–1496,ead03fe1-cef3-4d28-9a52-29f22ea9ec91,25752,Maddalena,Moorish,04348640-60da-4bab-811c-6f34b0aef7a77,31559,female,30,1466–1496,36b93cc3-10c5-45e2-95ba-6de26608921a,35399,Giovanni de Agnora,male,artefices,confector,,1471–1496,34a2ad3a-2e4c-4d17-842e-90d13d008ec8,30449,150,,,,"Nicolò Raggi, filza 23, nr. 736",1496,1496,Genoa,Nicolò Raggi,36f8b974-03c1-4387-a286-cc847b0b1f36,25500,Archivio di stato di Genova,f013ae84-b450-475d-979b-79ac730701c6,
Melchiorre de Franchi,male,mercantes,artefices,,,1471–1496,37820e40-e945-4c01-9a62-3c821b91e0de,27272,Margherita,Russian,2d4212b0-a07e-494a-a7ba-81f254f52280,31354,female,25,1471–1496,e2c9b557-ca4d-46e5-986a-d2cfd4c02f85,35523,Benedetto de Luciano,male,artefices,seatarius,,1471–1496,17cadf34-c718-46c4-82bb-d9180d78d627,30147,160,,,,"Cipriano Foglietta, filza 2, series II, nr. 268",1496,1496,Genoa,Cipriano Foglietta,6ebf5d66-ca62-4f6a-87f6-b649ad204b8a,23505,Archivio di stato di Genova,762880c4-c910-4015-b58b-74c109e6864e,
Giovanni de Vallebella,male,artefices,artefices,lanerius,,1471–1496,7e5110cc-60a3-4acd-80b0-9434a7f4e710,27061,Caterina,Turkish,cf223ecb-f243-491c-836e-823d5db2129c,31560,female,,–1496,8269b626-7802-4c99-a3ba-038afc9b9b1c,34973,Benedetto de Rapallo,male,artefices,bambaxarius,Rapallo,1471–1496,70fddba2-46b1-4362-9f8c-48580b2a5ea8,30149,200,,,,"Antonio Pastorino, filza 11, nr. 653",1496,1496,Genoa,Antonio Pastorino,fe84bd47-7930-4be4-9dcb-b43d9f10df69,25450,Archivio di stato di Genova,44beb00b-9e5a-443d-9c30-4bb76cc40d0e,
Bernardo de Franchi,male,mercantes,nobiles,,,1471–1496,ac28c862-7bbf-4961-8b38-26e39cbdf4f5,26739,Agnese,Moorish,04348640-60da-4bab-811c-6f34b0aef7a7,31559,female,20,1476–1496,8f7e863c-616c-474a-9f24-a0520489fdaf,34811,Ansaldo Lomellini,male,nobiles,,,1471–1496,4d6c078a-b041-401b-82ba-4cd06f85d029,23957,220,,,,"Antonio Pastorino, filza 11, nr. 338",1496,1496,Genoa,Antonio Pastorino,fe84bd47-7930-4be4-9dcb-b43d9f10df69,25450,Archivio di stato di Genova,43466152-7067-4200-a699-5028b365cb95,
Mariola Pinelli,female,nobiles,nobiles,,,1472–1497,d315634f-a997-4685-bb90-15cdaa78c70e,27253,Maria,Abkhazan,2869f03d-235c-4513-981e-534da984124c,31268,female,,1497–1497,ec68a2b1-9f3d-40fc-acaa-40e08b4cccd9,35639,Francesco Lomellini,male,nobiles,,,1472–1497,889bc9bf-233e-42bc-8468-8d06f6386be8,24349,200,,,,"Giovanni Battista Foglietta, filza 1, item dated 1497-06-26",1497-06-26,1497,Genoa,Giovanni Battista Foglietta,ee99198b-b576-40fe-8cd4-3d77490a222f,23506,Archivio di stato di Genova,e76b8f52-6c42-4bc5-b71f-37beb8c04469,
Bernardina de Leone,female,mercantes,artefices,,,1472–1497,8631a29c-d687-4974-8f51-fd5d1a5b22f0,26736,Maria,Bulgarian,d3b57a91-3e55-4d34-89b7-5db6e259c5cb,31541,female,,–1497,55ac685c-c04f-422a-b625-52c9a07d9c1e,35592,Angelo de Maiolo,male,artefices,speciarius,Maggiolo,1472–1497,a555d852-2676-4b0e-a9ce-f765521c57cd,29972,200,,,,"Giovanni Battista Foglietta, filza 1, item dated 1497-08-22",1497-08-22,1497,Genoa,Giovanni Battista Foglietta,ee99198b-b576-40fe-8cd4-3d77490a222f,23506,Archivio di stato di Genova,8951e25f-fc7d-480a-82be-b98d82482470,
